,FileName,EmoClass,EmoAct,EmoVal,EmoDom,SpkrID,Gender,Split_Set
7552,MSP-PODCAST_0180_0108.wav,H,4.615385,5.692308,5.0,82,Male,Train
7553,MSP-PODCAST_0180_0109.wav,N,3.0,4.6,4.0,82,Male,Train
7554,MSP-PODCAST_0180_0112.wav,N,3.8,4.2,4.0,254,Male,Train
7555,MSP-PODCAST_0180_0113.wav,N,4.2,4.0,5.2,254,Male,Train
7556,MSP-PODCAST_0180_0114.wav,N,3.2,5.2,4.4,254,Male,Train
7557,MSP-PODCAST_0180_0117.wav,H,5.0,5.083333,5.0,Unknown,Unknown,Train
7558,MSP-PODCAST_0180_0118.wav,N,3.8,4.4,3.8,254,Male,Train
7559,MSP-PODCAST_0180_0120.wav,N,4.2,4.6,4.8,254,Male,Train
7560,MSP-PODCAST_0180_0121.wav,N,2.6,4.0,4.0,254,Male,Train
7561,MSP-PODCAST_0180_0122.wav,N,3.0,4.2,3.6,254,Male,Train
7562,MSP-PODCAST_0180_0123.wav,N,3.6,4.2,4.0,254,Male,Train
7563,MSP-PODCAST_0180_0124.wav,N,3.0,4.0,3.8,254,Male,Train
7564,MSP-PODCAST_0180_0125.wav,H,4.0,4.6,4.2,254,Male,Train
7565,MSP-PODCAST_0180_0126.wav,N,3.8,4.0,3.2,254,Male,Train
7566,MSP-PODCAST_0180_0127.wav,N,4.8,4.6,5.0,254,Male,Train
7567,MSP-PODCAST_0180_0129.wav,H,4.666667,5.0,4.75,254,Male,Train
7568,MSP-PODCAST_0180_0130.wav,N,4.2,5.0,4.6,254,Male,Train
7569,MSP-PODCAST_0180_0131.wav,H,3.4,5.2,4.2,82,Male,Train
7570,MSP-PODCAST_0180_0142.wav,H,4.285714,5.142857,4.0,254,Male,Train
7571,MSP-PODCAST_0180_0158.wav,H,4.4,5.8,5.6,82,Male,Train
7572,MSP-PODCAST_0180_0169.wav,N,2.666667,4.166667,3.5,254,Male,Train
7573,MSP-PODCAST_0180_0204.wav,N,3.833333,4.5,4.166667,Unknown,Unknown,Train
7574,MSP-PODCAST_0180_0237.wav,N,2.6,3.8,2.8,82,Male,Train
7575,MSP-PODCAST_0180_0244.wav,N,2.8,4.2,3.0,254,Male,Train
7576,MSP-PODCAST_0180_0256.wav,N,3.2,4.6,3.2,82,Male,Train
7577,MSP-PODCAST_0180_0257.wav,N,3.0,4.461538,4.384615,82,Male,Train
7578,MSP-PODCAST_0180_0258.wav,N,3.8,4.2,4.8,82,Male,Train
7579,MSP-PODCAST_0180_0264.wav,N,3.076923,2.692308,3.769231,82,Male,Train
7580,MSP-PODCAST_0180_0275.wav,N,3.8,3.4,3.6,82,Male,Train
7581,MSP-PODCAST_0180_0277.wav,N,3.8,4.2,3.6,82,Male,Train
7582,MSP-PODCAST_0180_0284.wav,N,4.4,4.8,4.2,82,Male,Train
7583,MSP-PODCAST_0180_0285.wav,H,4.6,5.2,3.2,82,Male,Train
7584,MSP-PODCAST_0180_0286.wav,N,3.6,4.6,4.0,82,Male,Train
7585,MSP-PODCAST_0180_0294.wav,N,2.538462,4.230769,3.230769,82,Male,Train
7586,MSP-PODCAST_0180_0297.wav,C,3.6,4.6,4.4,254,Male,Train
7587,MSP-PODCAST_0180_0312.wav,X,4.0,5.0,3.6,82,Male,Train
7591,MSP-PODCAST_0181_0268.wav,N,4.4,3.6,4.4,438,Male,Train
7594,MSP-PODCAST_0182_0067.wav,U,5.384615,3.384615,4.615385,70,Male,Train
7595,MSP-PODCAST_0182_0074.wav,H,5.789474,5.684211,5.105263,70,Male,Train
7596,MSP-PODCAST_0182_0082.wav,U,5.545455,4.181818,5.181818,70,Male,Train
7597,MSP-PODCAST_0182_0117.wav,N,4.692308,3.923077,4.384615,70,Male,Train
7598,MSP-PODCAST_0182_0126.wav,N,3.8,5.0,4.4,Unknown,Unknown,Train
7599,MSP-PODCAST_0182_0155.wav,X,5.2,2.6,5.2,Unknown,Unknown,Train
7600,MSP-PODCAST_0182_0164.wav,X,5.0,5.307692,5.076923,70,Male,Train
7601,MSP-PODCAST_0182_0185.wav,C,3.153846,3.461538,3.384615,Unknown,Unknown,Train
7602,MSP-PODCAST_0182_0200.wav,U,6.384615,4.846154,5.461538,70,Male,Train
7603,MSP-PODCAST_0182_0229.wav,C,5.2,4.0,5.2,70,Male,Train
7604,MSP-PODCAST_0182_0255.wav,H,5.692308,5.923077,6.153846,70,Male,Train
7605,MSP-PODCAST_0182_0279.wav,N,4.153846,4.923077,4.0,Unknown,Unknown,Train
7606,MSP-PODCAST_0182_0306.wav,N,4.2,4.4,3.6,405,Male,Train
7607,MSP-PODCAST_0182_0351.wav,C,4.2,3.2,3.6,Unknown,Unknown,Train
7608,MSP-PODCAST_0182_0409.wav,N,2.461538,3.076923,2.538462,Unknown,Unknown,Train
7609,MSP-PODCAST_0182_0410.wav,N,5.153846,4.846154,4.846154,70,Male,Train
7610,MSP-PODCAST_0182_0422.wav,X,5.4,4.0,5.2,70,Male,Train
7611,MSP-PODCAST_0182_0449.wav,X,5.166667,3.833333,5.0,70,Male,Train
7612,MSP-PODCAST_0182_0471.wav,X,3.6,2.4,3.4,Unknown,Unknown,Train
7613,MSP-PODCAST_0182_0472.wav,U,5.4,4.0,4.8,70,Male,Train
7614,MSP-PODCAST_0182_0490.wav,N,4.0,4.6,4.4,405,Male,Train
7615,MSP-PODCAST_0182_0500.wav,H,5.538462,5.0,5.153846,70,Male,Train
7616,MSP-PODCAST_0182_0506.wav,H,5.714286,5.5,4.928571,70,Male,Train
7617,MSP-PODCAST_0182_0510.wav,X,5.8,4.2,4.6,70,Male,Train
7618,MSP-PODCAST_0182_0529.wav,H,5.461538,5.230769,5.461538,70,Male,Train
7619,MSP-PODCAST_0182_0583.wav,H,5.0,4.666667,4.833333,70,Male,Train
7620,MSP-PODCAST_0182_0588.wav,C,4.2,3.6,4.2,71,Male,Train
7621,MSP-PODCAST_0182_0595.wav,N,5.2,4.6,4.6,70,Male,Train
7622,MSP-PODCAST_0182_0599.wav,X,5.2,4.4,5.2,70,Male,Train
7623,MSP-PODCAST_0182_0601.wav,N,4.166667,5.5,5.0,70,Male,Train
7624,MSP-PODCAST_0182_0635.wav,S,3.8,3.4,3.6,70,Male,Train
7625,MSP-PODCAST_0182_0661.wav,O,6.076923,4.923077,5.153846,70,Male,Train
7626,MSP-PODCAST_0182_0663.wav,H,5.6,3.8,4.8,70,Male,Train
7627,MSP-PODCAST_0182_0686.wav,H,5.4,3.8,5.2,70,Male,Train
7628,MSP-PODCAST_0182_0726.wav,H,5.2,3.8,5.0,70,Male,Train
7629,MSP-PODCAST_0182_0767.wav,H,4.8,4.8,4.6,70,Male,Train
7630,MSP-PODCAST_0182_0798.wav,N,2.85,3.75,2.7,405,Male,Train
7631,MSP-PODCAST_0182_0853.wav,H,3.8,4.4,4.2,71,Male,Train
7632,MSP-PODCAST_0182_0859.wav,N,4.2,3.8,4.2,Unknown,Unknown,Train
7633,MSP-PODCAST_0182_0876.wav,H,5.538462,5.153846,5.461538,70,Male,Train
7634,MSP-PODCAST_0182_0891.wav,O,4.6,3.6,4.2,71,Male,Train
7635,MSP-PODCAST_0182_0893.wav,H,4.538462,5.153846,4.461538,71,Male,Train
7636,MSP-PODCAST_0182_0951.wav,X,5.4,4.4,3.8,70,Male,Train
7637,MSP-PODCAST_0182_0967.wav,H,5.181818,4.090909,5.636364,70,Male,Train
7638,MSP-PODCAST_0182_0987.wav,H,5.923077,4.769231,4.769231,70,Male,Train
7639,MSP-PODCAST_0182_0999.wav,X,5.6,3.2,5.0,70,Male,Train
7640,MSP-PODCAST_0182_1012.wav,H,5.076923,4.846154,4.769231,70,Male,Train
7641,MSP-PODCAST_0182_1024.wav,X,4.6,5.0,4.6,71,Male,Train
7642,MSP-PODCAST_0182_1031.wav,H,5.4,4.8,4.8,70,Male,Train
7643,MSP-PODCAST_0182_1040.wav,H,5.789474,5.0,5.368421,70,Male,Train
7644,MSP-PODCAST_0182_1052.wav,C,5.785714,2.714286,5.357143,70,Male,Train
7645,MSP-PODCAST_0182_1054.wav,H,5.461538,4.538462,5.0,70,Male,Train
7646,MSP-PODCAST_0182_1111.wav,N,4.6,4.0,5.4,71,Male,Train
7647,MSP-PODCAST_0182_1125.wav,X,5.0,3.5,5.0,71,Male,Train
7648,MSP-PODCAST_0182_1172.wav,X,5.166667,4.5,4.166667,70,Male,Train
7649,MSP-PODCAST_0182_1179.wav,X,4.0,3.6,4.4,70,Male,Train
7650,MSP-PODCAST_0182_1190.wav,X,4.0,3.2,3.2,71,Male,Train
7651,MSP-PODCAST_0182_1200.wav,X,4.6,4.6,4.8,71,Male,Train
7652,MSP-PODCAST_0182_1206.wav,H,5.769231,4.692308,5.384615,70,Male,Train
7653,MSP-PODCAST_0182_1224.wav,X,4.0,4.6,4.2,71,Male,Train
7654,MSP-PODCAST_0182_1241.wav,A,5.076923,3.0,4.923077,71,Male,Train
7655,MSP-PODCAST_0182_1254.wav,N,4.4,4.6,5.0,71,Male,Train
7656,MSP-PODCAST_0182_1263.wav,C,4.8,3.6,5.2,70,Male,Train
7657,MSP-PODCAST_0182_1269.wav,H,5.333333,5.25,5.166667,70,Male,Train
7658,MSP-PODCAST_0182_1276.wav,D,3.6,2.4,3.6,71,Male,Train
7659,MSP-PODCAST_0182_1308.wav,X,4.8,3.6,4.4,70,Male,Train
7660,MSP-PODCAST_0182_1330.wav,N,4.4,5.0,4.4,71,Male,Train
7661,MSP-PODCAST_0182_1358.wav,N,5.2,4.6,5.0,70,Male,Train
7662,MSP-PODCAST_0182_1360.wav,X,5.2,4.0,4.8,70,Male,Train
7663,MSP-PODCAST_0182_1384.wav,N,4.166667,4.166667,4.166667,71,Male,Train
7801,MSP-PODCAST_0185_0006.wav,H,3.2,5.2,4.8,82,Male,Train
7802,MSP-PODCAST_0185_0011.wav,H,4.0,5.307692,4.769231,82,Male,Train
7803,MSP-PODCAST_0185_0022.wav,N,3.4,4.4,3.8,82,Male,Train
7804,MSP-PODCAST_0185_0029.wav,U,4.538462,4.923077,4.692308,82,Male,Train
7805,MSP-PODCAST_0185_0031.wav,H,4.307692,5.538462,4.384615,82,Male,Train
7806,MSP-PODCAST_0185_0038.wav,D,3.0,2.6,4.8,82,Male,Train
7807,MSP-PODCAST_0186_0006.wav,H,3.142857,4.571429,4.0,Unknown,Unknown,Train
7808,MSP-PODCAST_0186_0051.wav,H,4.8,5.6,4.8,Unknown,Unknown,Train
7815,MSP-PODCAST_0187_0122.wav,X,4.6,2.8,5.4,122,Male,Train
7816,MSP-PODCAST_0187_0128.wav,N,4.5,4.5,4.333333,122,Male,Train
7818,MSP-PODCAST_0187_0144.wav,H,4.916667,5.25,5.083333,122,Male,Train
7819,MSP-PODCAST_0187_0155.wav,N,4.833333,4.0,5.166667,122,Male,Train
7820,MSP-PODCAST_0187_0157.wav,H,4.769231,5.384615,4.923077,122,Male,Train
7821,MSP-PODCAST_0187_0158.wav,H,5.153846,5.461538,4.923077,122,Male,Train
7822,MSP-PODCAST_0187_0159.wav,X,4.6,5.0,4.8,122,Male,Train
7823,MSP-PODCAST_0187_0164.wav,N,4.333333,4.333333,4.666667,122,Male,Train
7824,MSP-PODCAST_0187_0175.wav,H,3.4,6.0,4.2,122,Male,Train
7825,MSP-PODCAST_0187_0185.wav,N,5.0,5.4,5.0,122,Male,Train
7826,MSP-PODCAST_0187_0209.wav,N,3.2,3.2,4.4,122,Male,Train
7827,MSP-PODCAST_0187_0216.wav,N,3.0,3.6,4.8,122,Male,Train
7828,MSP-PODCAST_0187_0218.wav,N,4.2,3.8,3.8,122,Male,Train
7829,MSP-PODCAST_0187_0226.wav,C,5.2,4.6,4.6,122,Male,Train
7830,MSP-PODCAST_0187_0242.wav,N,5.0,4.4,4.6,122,Male,Train
7831,MSP-PODCAST_0187_0249.wav,N,4.8,3.6,5.0,122,Male,Train
7832,MSP-PODCAST_0187_0260.wav,N,4.0,4.2,4.0,122,Male,Train
7833,MSP-PODCAST_0187_0267.wav,X,4.4,3.4,4.4,122,Male,Train
7834,MSP-PODCAST_0187_0269.wav,N,5.2,4.8,5.4,122,Male,Train
7835,MSP-PODCAST_0187_0273.wav,N,4.6,3.4,4.8,122,Male,Train
7836,MSP-PODCAST_0187_0281.wav,N,4.526316,4.578947,5.0,122,Male,Train
7837,MSP-PODCAST_0187_0284.wav,X,4.8,3.8,4.4,122,Male,Train
7838,MSP-PODCAST_0187_0286.wav,N,5.2,5.0,4.4,122,Male,Train
7839,MSP-PODCAST_0187_0297.wav,N,4.2,4.2,4.6,122,Male,Train
7840,MSP-PODCAST_0187_0300.wav,H,4.941176,5.117647,5.117647,122,Male,Train
7841,MSP-PODCAST_0187_0301.wav,X,5.8,3.8,5.8,122,Male,Train
7842,MSP-PODCAST_0187_0302.wav,N,4.4,2.8,5.0,122,Male,Train
7843,MSP-PODCAST_0187_0340.wav,N,4.0,4.0,5.0,122,Male,Train
7844,MSP-PODCAST_0187_0354.wav,N,4.0,4.4,4.2,122,Male,Train
7845,MSP-PODCAST_0187_0355.wav,N,4.4,4.4,4.2,122,Male,Train
7846,MSP-PODCAST_0187_0359.wav,N,3.8,3.6,4.8,122,Male,Train
7851,MSP-PODCAST_0187_0395.wav,N,4.0,4.2,4.6,122,Male,Train
7852,MSP-PODCAST_0187_0404.wav,C,4.2,2.8,4.4,122,Male,Train
7853,MSP-PODCAST_0187_0409.wav,N,3.0,4.2,4.4,122,Male,Train
7854,MSP-PODCAST_0187_0410.wav,X,4.0,2.6,4.8,122,Male,Train
7855,MSP-PODCAST_0187_0412.wav,N,4.6,3.0,4.4,122,Male,Train
7856,MSP-PODCAST_0187_0414.wav,N,3.8,4.0,3.6,122,Male,Train
7857,MSP-PODCAST_0187_0416.wav,C,6.0,4.2,5.2,122,Male,Train
7860,MSP-PODCAST_0187_0438.wav,H,5.411765,5.764706,4.941176,122,Male,Train
7861,MSP-PODCAST_0187_0456.wav,N,4.55,3.65,4.7,122,Male,Train
7862,MSP-PODCAST_0187_0459.wav,N,5.0,4.473684,5.157895,122,Male,Train
7863,MSP-PODCAST_0187_0460.wav,N,4.8,4.6,4.2,122,Male,Train
7864,MSP-PODCAST_0187_0463.wav,X,5.0,4.2,5.0,122,Male,Train
7865,MSP-PODCAST_0187_0477.wav,N,5.111111,4.333333,5.222222,122,Male,Train
7866,MSP-PODCAST_0187_0480.wav,N,4.6,3.4,4.8,122,Male,Train
7867,MSP-PODCAST_0187_0483.wav,N,5.2,4.4,5.0,122,Male,Train
7869,MSP-PODCAST_0187_0496.wav,N,5.4,4.2,5.2,122,Male,Train
7870,MSP-PODCAST_0187_0498.wav,N,5.0,4.6,5.4,122,Male,Train
7871,MSP-PODCAST_0187_0499.wav,N,4.6,4.8,5.2,122,Male,Train
7872,MSP-PODCAST_0187_0507.wav,X,4.4,4.6,5.8,122,Male,Train
7873,MSP-PODCAST_0187_0510.wav,H,4.6,4.4,4.4,122,Male,Train
7874,MSP-PODCAST_0187_0516.wav,N,5.6,4.0,4.8,122,Male,Train
7875,MSP-PODCAST_0187_0539.wav,N,4.166667,4.166667,4.166667,122,Male,Train
7876,MSP-PODCAST_0187_0544.wav,N,4.6,4.0,4.8,122,Male,Train
7880,MSP-PODCAST_0187_0576.wav,H,4.8,5.2,5.0,122,Male,Train
7882,MSP-PODCAST_0187_0583.wav,N,2.8,4.2,4.2,122,Male,Train
7883,MSP-PODCAST_0187_0587.wav,H,5.555556,5.611111,5.333333,122,Male,Train
7884,MSP-PODCAST_0187_0598.wav,H,4.529412,5.058824,4.823529,122,Male,Train
7885,MSP-PODCAST_0187_0603.wav,A,5.263158,2.736842,5.368421,122,Male,Train
7886,MSP-PODCAST_0187_0609.wav,N,4.2,4.4,5.4,122,Male,Train
7887,MSP-PODCAST_0187_0610.wav,N,4.8,4.4,5.2,122,Male,Train
7888,MSP-PODCAST_0187_0616.wav,X,4.6,3.2,5.4,122,Male,Train
7890,MSP-PODCAST_0187_0634.wav,N,4.333333,4.833333,4.666667,122,Male,Train
7891,MSP-PODCAST_0187_0643.wav,N,4.2,4.6,4.8,122,Male,Train
7892,MSP-PODCAST_0187_0644.wav,X,5.0,3.058824,5.117647,122,Male,Train
7894,MSP-PODCAST_0187_0652.wav,H,5.6,5.2,5.8,122,Male,Train
7895,MSP-PODCAST_0187_0655.wav,N,3.6,5.0,4.4,122,Male,Train
7896,MSP-PODCAST_0187_0657.wav,N,4.4,4.0,4.6,122,Male,Train
7900,MSP-PODCAST_0188_0003.wav,H,4.4,5.2,4.6,Unknown,Unknown,Train
7901,MSP-PODCAST_0188_0025.wav,N,2.8,3.2,2.6,Unknown,Unknown,Train
7902,MSP-PODCAST_0188_0029.wav,N,3.0,4.0,3.8,Unknown,Unknown,Train
7903,MSP-PODCAST_0188_0062.wav,N,2.769231,4.769231,3.461538,Unknown,Unknown,Train
7904,MSP-PODCAST_0188_0077.wav,N,5.2,4.6,5.0,Unknown,Unknown,Train
7905,MSP-PODCAST_0188_0102.wav,N,3.4,3.6,3.2,Unknown,Unknown,Train
7907,MSP-PODCAST_0189_0057.wav,F,3.5,3.166667,4.0,241,Male,Train
7908,MSP-PODCAST_0189_0076.wav,N,3.2,4.1,3.5,241,Male,Train
7909,MSP-PODCAST_0189_0081.wav,N,2.6,4.0,3.2,241,Male,Train
7910,MSP-PODCAST_0189_0082.wav,N,4.333333,4.333333,3.833333,241,Male,Train
7911,MSP-PODCAST_0189_0100.wav,U,4.2,4.6,4.2,241,Male,Train
7916,MSP-PODCAST_0189_0230.wav,N,3.45,3.9,3.8,241,Male,Train
7917,MSP-PODCAST_0189_0239.wav,N,3.75,5.083333,4.083333,241,Male,Train
7918,MSP-PODCAST_0189_0289.wav,N,4.384615,4.615385,4.615385,241,Male,Train
7920,MSP-PODCAST_0189_0300.wav,D,5.0,3.142857,4.761905,241,Male,Train
7923,MSP-PODCAST_0189_0338.wav,N,3.4,4.6,3.8,241,Male,Train
7925,MSP-PODCAST_0189_0421.wav,U,5.2,4.4,4.6,241,Male,Train
7927,MSP-PODCAST_0189_0431.wav,N,3.4,4.6,3.8,241,Male,Train
7929,MSP-PODCAST_0189_0467.wav,N,2.8,4.4,3.4,241,Male,Train
7930,MSP-PODCAST_0189_0479.wav,N,2.5,4.0,3.0,241,Male,Train
7931,MSP-PODCAST_0189_0504.wav,N,2.8,3.6,3.0,241,Male,Train
7932,MSP-PODCAST_0189_0521.wav,N,3.6,4.4,4.2,241,Male,Train
7933,MSP-PODCAST_0189_0522.wav,H,3.6,4.6,4.0,241,Male,Train
7934,MSP-PODCAST_0189_0532.wav,X,4.0,3.8,4.2,241,Male,Train
7935,MSP-PODCAST_0189_0534.wav,N,4.4,2.6,4.4,241,Male,Train
7936,MSP-PODCAST_0189_0544.wav,H,5.0,5.681818,5.181818,241,Male,Train
7937,MSP-PODCAST_0189_0551.wav,H,5.5,5.8,5.35,241,Male,Train
7939,MSP-PODCAST_0189_0575.wav,N,3.833333,4.5,4.0,241,Male,Train
7942,MSP-PODCAST_0189_0593.wav,H,3.928571,5.642857,4.285714,241,Male,Train
8155,MSP-PODCAST_0191_0107.wav,H,4.8,4.6,4.4,Unknown,Unknown,Train
8156,MSP-PODCAST_0191_0192.wav,H,5.923077,5.307692,5.538462,Unknown,Unknown,Train
8157,MSP-PODCAST_0191_0243.wav,X,5.0,4.4,5.0,Unknown,Unknown,Train
8158,MSP-PODCAST_0192_0005.wav,N,3.2,3.8,3.8,Unknown,Unknown,Train
8159,MSP-PODCAST_0192_0015.wav,X,3.833333,3.25,4.333333,Unknown,Unknown,Train
8160,MSP-PODCAST_0192_0069.wav,N,4.0,4.2,4.8,Unknown,Unknown,Train
8161,MSP-PODCAST_0192_0087.wav,N,4.666667,4.333333,4.833333,Unknown,Unknown,Train
8162,MSP-PODCAST_0192_0112.wav,N,3.4,3.2,4.2,Unknown,Unknown,Train
8167,MSP-PODCAST_0193_0119.wav,H,4.833333,5.166667,4.666667,439,Male,Train
8174,MSP-PODCAST_0193_0255.wav,H,6.0,5.615385,5.769231,439,Male,Train
8175,MSP-PODCAST_0193_0265.wav,H,5.0,5.2,4.6,439,Male,Train
8186,MSP-PODCAST_0193_0547.wav,H,5.25,5.666667,5.0,439,Male,Train
8190,MSP-PODCAST_0193_0825.wav,H,6.076923,6.384615,5.692308,439,Male,Train
8191,MSP-PODCAST_0193_0851.wav,H,5.2,6.2,5.0,439,Male,Train
8192,MSP-PODCAST_0193_0852.wav,H,5.307692,4.923077,5.076923,439,Male,Train
8193,MSP-PODCAST_0193_0857.wav,U,5.2,3.6,4.2,439,Male,Train
8194,MSP-PODCAST_0193_0865.wav,H,5.846154,5.923077,5.615385,439,Male,Train
8199,MSP-PODCAST_0193_1022.wav,N,4.461538,4.461538,4.538462,439,Male,Train
8201,MSP-PODCAST_0193_1116.wav,H,5.692308,6.230769,5.307692,439,Male,Train
8205,MSP-PODCAST_0193_1245.wav,N,5.2,4.4,5.4,439,Male,Train
8206,MSP-PODCAST_0193_1247.wav,C,5.384615,2.846154,5.615385,439,Male,Train
8210,MSP-PODCAST_0193_1311.wav,N,2.4,4.4,4.0,439,Male,Train
8223,MSP-PODCAST_0194_0255.wav,H,4.7,5.45,4.45,440,Male,Train
8237,MSP-PODCAST_0194_0584.wav,N,3.052632,3.421053,3.894737,440,Male,Train
8241,MSP-PODCAST_0194_0616.wav,N,2.333333,3.833333,2.611111,440,Male,Train
8243,MSP-PODCAST_0194_0631.wav,N,3.4,4.2,2.4,440,Male,Train
8244,MSP-PODCAST_0194_0644.wav,D,3.904762,2.809524,4.285714,440,Male,Train
8249,MSP-PODCAST_0195_0029.wav,H,5.923077,6.076923,5.461538,88,Male,Train
8250,MSP-PODCAST_0195_0034.wav,H,5.588235,5.176471,5.705882,88,Male,Train
8251,MSP-PODCAST_0195_0036.wav,H,5.0,6.0,5.4,88,Male,Train
8252,MSP-PODCAST_0195_0037.wav,U,5.6,4.4,5.2,88,Male,Train
8253,MSP-PODCAST_0195_0068.wav,H,4.6,4.8,4.6,87,Male,Train
8254,MSP-PODCAST_0195_0081.wav,H,5.692308,5.461538,5.384615,88,Male,Train
8255,MSP-PODCAST_0195_0085.wav,C,4.769231,3.307692,4.538462,86,Male,Train
8256,MSP-PODCAST_0195_0088.wav,U,5.384615,3.538462,4.923077,88,Male,Train
8257,MSP-PODCAST_0195_0092.wav,H,5.769231,5.461538,5.384615,86,Male,Train
8258,MSP-PODCAST_0195_0097.wav,H,5.666667,5.944444,5.444444,88,Male,Train
8259,MSP-PODCAST_0195_0100.wav,A,5.368421,2.0,5.421053,86,Male,Train
8260,MSP-PODCAST_0195_0113.wav,H,5.894737,5.473684,5.736842,88,Male,Train
8261,MSP-PODCAST_0195_0116.wav,H,5.722222,4.666667,5.222222,88,Male,Train
8262,MSP-PODCAST_0195_0118.wav,H,5.846154,5.384615,5.384615,88,Male,Train
8263,MSP-PODCAST_0195_0136.wav,N,4.833333,3.833333,4.833333,87,Male,Train
8264,MSP-PODCAST_0195_0143.wav,N,4.642857,4.428571,4.857143,88,Male,Train
8265,MSP-PODCAST_0195_0152.wav,O,4.666667,4.166667,4.166667,88,Male,Train
8266,MSP-PODCAST_0195_0153.wav,O,5.2,3.55,4.9,88,Male,Train
8267,MSP-PODCAST_0195_0154.wav,N,4.2,4.2,4.2,87,Male,Train
8268,MSP-PODCAST_0195_0155.wav,H,5.384615,5.692308,4.923077,88,Male,Train
8269,MSP-PODCAST_0195_0175.wav,X,5.0,5.0,5.0,88,Male,Train
8270,MSP-PODCAST_0195_0185.wav,N,3.6,3.8,4.0,87,Male,Train
8271,MSP-PODCAST_0195_0188.wav,U,5.2,4.0,5.2,88,Male,Train
8272,MSP-PODCAST_0195_0200.wav,C,4.2,2.6,4.0,86,Male,Train
8273,MSP-PODCAST_0195_0247.wav,N,4.5,3.785714,4.928571,88,Male,Train
8274,MSP-PODCAST_0195_0248.wav,N,4.0,4.0,3.4,87,Male,Train
8275,MSP-PODCAST_0195_0271.wav,U,5.4,4.2,4.8,88,Male,Train
8276,MSP-PODCAST_0195_0274.wav,A,5.0,2.6,4.8,88,Male,Train
8277,MSP-PODCAST_0195_0275.wav,A,6.1,3.2,5.05,86,Male,Train
8278,MSP-PODCAST_0195_0277.wav,H,5.411765,5.470588,5.176471,86,Male,Train
8279,MSP-PODCAST_0195_0279.wav,X,4.8,3.6,4.6,86,Male,Train
8280,MSP-PODCAST_0195_0284.wav,H,6.230769,5.769231,5.538462,88,Male,Train
8281,MSP-PODCAST_0195_0296.wav,N,5.384615,4.769231,4.846154,86,Male,Train
8282,MSP-PODCAST_0195_0300.wav,A,6.157895,1.894737,5.631579,86,Male,Train
8283,MSP-PODCAST_0195_0301.wav,S,5.384615,2.076923,4.153846,88,Male,Train
8284,MSP-PODCAST_0195_0308.wav,H,5.357143,5.857143,5.5,86,Male,Train
8285,MSP-PODCAST_0195_0313.wav,U,5.421053,5.368421,5.263158,88,Male,Train
8286,MSP-PODCAST_0195_0325.wav,X,5.25,2.8,4.95,88,Male,Train
8287,MSP-PODCAST_0195_0329.wav,H,6.2,3.8,5.4,88,Male,Train
8288,MSP-PODCAST_0195_0331.wav,A,6.3,3.5,6.3,88,Male,Train
8289,MSP-PODCAST_0195_0338.wav,A,6.357143,2.714286,6.142857,88,Male,Train
8290,MSP-PODCAST_0195_0345.wav,A,5.461538,2.846154,5.461538,88,Male,Train
8291,MSP-PODCAST_0195_0352.wav,A,6.153846,2.0,5.615385,86,Male,Train
8292,MSP-PODCAST_0195_0380.wav,C,5.5,2.714286,5.785714,88,Male,Train
8293,MSP-PODCAST_0195_0386.wav,C,3.684211,2.473684,4.210526,88,Male,Train
8294,MSP-PODCAST_0195_0390.wav,C,5.153846,3.153846,5.076923,88,Male,Train
8295,MSP-PODCAST_0195_0391.wav,A,6.05,2.15,6.05,88,Male,Train
8296,MSP-PODCAST_0195_0392.wav,X,5.6,4.2,5.6,88,Male,Train
8297,MSP-PODCAST_0195_0394.wav,N,4.95,4.7,4.9,88,Male,Train
8298,MSP-PODCAST_0195_0396.wav,N,4.4,4.0,4.6,88,Male,Train
8299,MSP-PODCAST_0195_0402.wav,X,5.0,2.692308,5.076923,88,Male,Train
8300,MSP-PODCAST_0195_0406.wav,A,5.4,3.2,5.2,88,Male,Train
8301,MSP-PODCAST_0195_0414.wav,O,5.428571,3.357143,5.142857,86,Male,Train
8302,MSP-PODCAST_0195_0420.wav,C,4.6,2.6,5.2,88,Male,Train
8303,MSP-PODCAST_0195_0457.wav,H,5.526316,5.263158,4.894737,86,Male,Train
8304,MSP-PODCAST_0195_0462.wav,H,5.916667,5.75,5.75,88,Male,Train
8305,MSP-PODCAST_0195_0470.wav,A,6.157895,2.526316,5.842105,86,Male,Train
8306,MSP-PODCAST_0195_0473.wav,C,5.2,4.0,5.4,88,Male,Train
8307,MSP-PODCAST_0195_0498.wav,H,5.083333,5.416667,4.666667,87,Male,Train
8308,MSP-PODCAST_0195_0508.wav,N,5.5,3.714286,5.357143,88,Male,Train
8309,MSP-PODCAST_0196_0013.wav,H,4.736842,5.421053,5.105263,515,Male,Train
8310,MSP-PODCAST_0196_0029.wav,N,3.0,3.538462,4.076923,515,Male,Train
8311,MSP-PODCAST_0196_0060.wav,X,4.6,3.8,4.2,516,Male,Train
8312,MSP-PODCAST_0196_0069.wav,X,3.2,3.0,4.2,515,Male,Train
8313,MSP-PODCAST_0196_0126.wav,N,3.8,3.8,4.2,515,Male,Train
8314,MSP-PODCAST_0196_0152.wav,D,5.692308,1.846154,6.0,515,Male,Train
8315,MSP-PODCAST_0196_0180.wav,X,3.4,4.0,3.8,516,Male,Train
